species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name
10980;5389117;Solidago missouriensis;Solidago;Asteraceae;Plantae
10981;5415092;Proboscidea althaeifolia;Proboscidea;Martyniaceae;Plantae
10982;8947883;Aspidoscelis tigris;Aspidoscelis;Teiidae;Animalia
10983;2931963;Solanum parishii;Solanum;Solanaceae;Plantae
10984;9726304;Eusattus reticulatus;Eusattus;Tenebrionidae;Animalia
10985;3152514;Herissantia crispa;Herissantia;Malvaceae;Plantae
10986;2926240;Cryptantha maritima;Cryptantha;Boraginaceae;Plantae
10987;3099306;Monolopia lanceolata;Monolopia;Asteraceae;Plantae
10988;2980425;Acacia cyclops;Acacia;Fabaceae;Plantae
10989;1919711;Anthocharis midea;Anthocharis;Pieridae;Animalia
10990;5166486;Megabalanus californicus;Megabalanus;Balanidae;Animalia
10991;2928442;Calystegia collina;Calystegia;Convolvulaceae;Plantae
10992;5290269;Elymus glaucus;Elymus;Poaceae;Plantae
10993;3112917;Cirsium mohavense;Cirsium;Asteraceae;Plantae
10994;2928433;Calystegia purpurata;Calystegia;Convolvulaceae;Plantae
10995;2874840;Petalonyx thurberi;Petalonyx;Loasaceae;Plantae
10996;5334183;Allotropa virgata;Allotropa;Ericaceae;Plantae
10997;5285621;Pinus monticola;Pinus;Pinaceae;Plantae
10998;2767677;Brodiaea terrestris;Brodiaea;Asparagaceae;Plantae
10999;2359014;Catostomus commersonii;Catostomus;Catostomidae;Animalia
11000;8078803;Cirsium altissimum;Cirsium;Asteraceae;Plantae
11001;1850771;Fascista cercerisella;Fascista;Gelechiidae;Animalia
11002;5051771;Anax walsinghami;Anax;Aeshnidae;Animalia
11003;5388317;Brickellia californica;Brickellia;Asteraceae;Plantae
11004;2865501;Vallisneria americana;Vallisneria;Hydrocharitaceae;Plantae
11005;8272499;Hypericum edisonianum;Hypericum;Hypericaceae;Plantae
11006;1947597;Phocides polybius;Phocides;Hesperiidae;Animalia
11007;5229690;Tyrannus crassirostris;Tyrannus;Tyrannidae;Animalia
11008;2285940;Crassadoma gigantea;Crassadoma;Pectinidae;Animalia
11009;2132817;Herpyllus propinquus;Herpyllus;Gnaphosidae;Animalia
11010;5222463;Phrynosoma modestum;Phrynosoma;Phrynosomatidae;Animalia
11011;5353595;Cercis occidentalis;Cercis;Fabaceae;Plantae
11012;5337499;Richardia brasiliensis;Richardia;Rubiaceae;Plantae
11013;1340312;Bombus citrinus;Bombus;Apidae;Animalia
11014;9807546;Belocaulus angustipes;Belocaulus;Veronicellidae;Animalia
11015;5233152;Beroe ovata;Beroe;Beroidae;Animalia
11016;1423357;Ischnura barberi;Ischnura;Coenagrionidae;Animalia
11017;3659097;Sceptridium biternatum;Sceptridium;Ophioglossaceae;Plantae
11018;10224995;Haliclona oculata;Haliclona;Chalinidae;Animalia
11019;5039451;Osmia ribifloris;Osmia;Megachilidae;Animalia
11020;5189093;Nuttallia obscurata;Nuttallia;Psammobiidae;Animalia
11021;3121461;Artemisia campestris;Artemisia;Asteraceae;Plantae
11022;2667610;Endocladia muricata;Endocladia;Endocladiaceae;Plantae
11023;2222724;Pachycheles rudis;Pachycheles;Porcellanidae;Animalia
11024;1740389;Acleris nivisellana;Acleris;Tortricidae;Animalia
11025;1424948;Rhionaeschna mutata;Rhionaeschna;Aeshnidae;Animalia
11026;7858641;Sidalcea diploscypha;Sidalcea;Malvaceae;Plantae
11027;7223670;Langloisia setosissima;Langloisia;Polemoniaceae;Plantae
11028;2882729;Gaylussacia frondosa;Gaylussacia;Ericaceae;Plantae
11029;2926593;Physostegia purpurea;Physostegia;Lamiaceae;Plantae
11030;2927858;Polemonium californicum;Polemonium;Polemoniaceae;Plantae
11031;2772274;Dichelostemma multiflorum;Dichelostemma;Asparagaceae;Plantae
11032;4208646;Silphium asteriscus;Silphium;Asteraceae;Plantae
11033;1767584;Bagisara buxea;Bagisara;Noctuidae;Animalia
11034;2926546;Monardella odoratissima;Monardella;Lamiaceae;Plantae
11035;3084740;Claytonia rubra;Claytonia;Montiaceae;Plantae
11036;6067104;Podabrus pruinosus;Podabrus;Cantharidae;Animalia
11037;7535786;Tiedemannia filiformis;Tiedemannia;Apiaceae;Plantae
11038;2928053;Phacelia ciliata;Phacelia;Hydrophyllaceae;Plantae
11039;3173264;Aphyllon fasciculatum;Aphyllon;Orobanchaceae;Plantae
11040;3033127;Thalictrum revolutum;Thalictrum;Ranunculaceae;Plantae
11041;2286130;Pododesmus macrochisma;Pododesmus;Anomiidae;Animalia
11042;3013404;Crataegus crus-galli;Crataegus;Rosaceae;Plantae
11043;5392216;Pterocaulon pycnostachyum;Pterocaulon;Asteraceae;Plantae
11044;3170397;Cynanchum racemosum;Cynanchum;Apocynaceae;Plantae
11045;5173118;Phidippus arizonensis;Phidippus;Salticidae;Animalia
11046;2431514;Plethodon vehiculum;Plethodon;Plethodontidae;Animalia
11047;1046291;Pyrota tenuicostatis;Pyrota;Meloidae;Animalia
11048;10314320;Liriomyza carphephori;Liriomyza;Agromyzidae;Animalia
11049;3152629;Abutilon fruticosum;Abutilon;Malvaceae;Plantae
11050;2012197;Largus succinctus;Largus;Largidae;Animalia
11051;2985940;Kalanchoe delagoensis;Kalanchoe;Crassulaceae;Plantae
11052;5421370;Searsia lancea;Searsia;Anacardiaceae;Plantae
11053;8246850;Carya aquatica;Carya;Juglandaceae;Plantae
11054;5214544;Brevoortia tyrannus;Brevoortia;Clupeidae;Animalia
11055;2939862;Hosackia crassifolia;Hosackia;Fabaceae;Plantae
11056;3084737;Claytonia cordifolia;Claytonia;Montiaceae;Plantae
11057;1785331;Ctenoplusia oxygramma;Ctenoplusia;Noctuidae;Animalia
11058;5224357;Salvadora hexalepis;Salvadora;Colubridae;Animalia
11059;2225752;Sesarma reticulatum;Sesarma;Sesarmidae;Animalia
11060;2729996;Carex michauxiana;Carex;Cyperaceae;Plantae
11061;1851845;Polyhymno luteostrigella;Polyhymno;Gelechiidae;Animalia
11062;1341145;Diadasia bituberculata;Diadasia;Apidae;Animalia
11063;2685313;Abies lasiocarpa;Abies;Pinaceae;Plantae
11064;1043621;Epilachna varivestis;Epilachna;Coccinellidae;Animalia
11065;9137428;Callirhytis furva;Callirhytis;Cynipidae;Animalia
11066;5192512;Opalia funiculata;Opalia;Epitoniidae;Animalia
11067;2436161;Parascalops breweri;Parascalops;Talpidae;Animalia
11068;2731126;Carex fraseriana;Carex;Cyperaceae;Plantae
11069;2480651;Buteogallus anthracinus;Buteogallus;Accipitridae;Animalia
11070;3033704;Delphinium variegatum;Delphinium;Ranunculaceae;Plantae
11071;1950349;Achalarus lyciades;Achalarus;Hesperiidae;Animalia
11072;5672390;Elymus macgregorii;Elymus;Poaceae;Plantae
11073;9533271;Hypena bijugalis;Hypena;Erebidae;Animalia
11074;9592350;Trinchesia albocrusta;Trinchesia;Trinchesiidae;Animalia
11075;1950047;Pompeius verna;Pompeius;Hesperiidae;Animalia
11076;2470621;Crotaphytus vestigium;Crotaphytus;Crotaphytidae;Animalia
11077;8971201;Orconectes virilis;Faxonius;Cambaridae;Animalia
11078;2927762;Phlox adsurgens;Phlox;Polemoniaceae;Plantae
11079;5568393;Dysphania graveolens;Dysphania;Amaranthaceae;Plantae
11080;3104988;Balduina angustifolia;Balduina;Asteraceae;Plantae
11081;4000398;Equisetum telmateia;Equisetum;Equisetaceae;Plantae
11082;2476462;Amazilia violiceps;Amazilia;Trochilidae;Animalia
11083;8113508;Bromus japonicus;Bromus;Poaceae;Plantae
11084;1047388;Chrysolina auripennis;Chrysolina;Chrysomelidae;Animalia
11085;2926661;Trichostema parishii;Trichostema;Lamiaceae;Plantae
11086;4057334;Linanthus filiformis;Linanthus;Polemoniaceae;Plantae
11087;6170220;Ensatina eschscholtzii;Ensatina;Plethodontidae;Animalia
11088;5998209;Strangalia virilis;Strangalia;Cerambycidae;Animalia
11089;3114233;Rudbeckia texana;Rudbeckia;Asteraceae;Plantae
11090;1497154;Chrysops indus;Chrysops;Tabanidae;Animalia
11091;2291725;Eubranchus olivaceus;Eubranchus;Eubranchidae;Animalia
11092;5275429;Pellaea bridgesii;Pellaea;Pteridaceae;Plantae
11093;2856719;Allium campanulatum;Allium;Amaryllidaceae;Plantae
11094;2989228;Rubus pubescens;Rubus;Rosaceae;Plantae
11095;1702475;Oedaleonotus enigma;Oedaleonotus;Acrididae;Animalia
11096;3085801;Pseudostellaria jamesiana;Pseudostellaria;Caryophyllaceae;Plantae
11097;6069338;Chloropyron maritimum;Chloropyron;Orobanchaceae;Plantae
11098;8076777;Trachyderes mandibularis;Trachyderes;Cerambycidae;Animalia
11099;3121713;Palafoxia hookeriana;Palafoxia;Asteraceae;Plantae
11100;8257585;Atriplex confertifolia;Atriplex;Amaranthaceae;Plantae
11101;2437568;Ammospermophilus harrisii;Ammospermophilus;Sciuridae;Animalia
11102;5371721;Vancouveria planipetala;Vancouveria;Berberidaceae;Plantae
11103;2494771;Pinicola enucleator;Pinicola;Fringillidae;Animalia
11104;7787204;Osmorhiza claytonii;Osmorhiza;Apiaceae;Plantae
11105;2248682;Aplysilla glacialis;Aplysilla;Darwinellidae;Animalia
11106;3085355;Velezia rigida;Velezia;Caryophyllaceae;Plantae
11107;1047835;Trirhabda bacharidis;Trirhabda;Chrysomelidae;Animalia
11108;2400265;Aplodinotus grunniens;Aplodinotus;Sciaenidae;Animalia
11109;2715570;Cyperus acuminatus;Cyperus;Cyperaceae;Plantae
11110;2159080;Mangora gibberosa;Mangora;Araneidae;Animalia
11111;1772428;Spargaloma sexpunctata;Spargaloma;Noctuidae;Animalia
11112;7473539;Bidens beckii;Bidens;Asteraceae;Plantae
11113;6003313;Acmaeodera resplendens;Acmaeodera;Buprestidae;Animalia
11114;2856745;Allium cernuum;Allium;Amaryllidaceae;Plantae
11115;4990654;Cryptocephalus fulguratus;Cryptocephalus;Chrysomelidae;Animalia
11116;2706070;Hordeum pusillum;Hordeum;Poaceae;Plantae
11117;1744130;Chimoptesis pensylvaniana;Chimoptesis;Tortricidae;Animalia
11118;1310936;Polistes annularis;Polistes;Eumenidae;Animalia
11119;5331184;Viola striata;Viola;Violaceae;Plantae
11120;1762286;Caenurgia chloropha;Caenurgia;Noctuidae;Animalia
11121;5126467;Desmia subdivisalis;Desmia;Crambidae;Animalia
11122;2150991;Pisaurina dubia;Pisaurina;Pisauridae;Animalia
11123;2174333;Pelegrina aeneola;Pelegrina;Salticidae;Animalia
11124;2926657;Trichostema arizonicum;Trichostema;Lamiaceae;Plantae
11125;9406038;Sphyrapicus nuchalis;Sphyrapicus;Picidae;Animalia
11126;2382152;Sander canadensis;Sander;Percidae;Animalia
11127;5652201;Fallopia scandens;Fallopia;Polygonaceae;Plantae
11128;2889502;Eriogonum brachypodum;Eriogonum;Polygonaceae;Plantae
11129;2022805;Spissistilus festina;Spissistilus;Membracidae;Animalia
11130;1943588;Panoquina panoquinoides;Panoquina;Hesperiidae;Animalia
11131;5166341;Lepas anserifera;Lepas;Lepadidae;Animalia
11132;3171718;Pedicularis centranthera;Pedicularis;Orobanchaceae;Plantae
11133;2304380;Pteropurpura festiva;Pteropurpura;Muricidae;Animalia
11134;5275394;Pteris bahamensis;Pteris;Pteridaceae;Plantae
11135;3034880;Musineon divaricatum;Musineon;Apiaceae;Plantae
11136;2926502;Blephilia ciliata;Blephilia;Lamiaceae;Plantae
11137;2986172;Ribes viscosissimum;Ribes;Grossulariaceae;Plantae
11138;2161112;Metazygia zilloides;Metazygia;Araneidae;Animalia
11139;5341548;Gilia capitata;Gilia;Polemoniaceae;Plantae
11140;5387829;Gaillardia pinnatifida;Gaillardia;Asteraceae;Plantae
11141;4302537;Epitheca spinigera;Epitheca;Corduliidae;Animalia
11142;2720581;Rhynchospora baldwinii;Rhynchospora;Cyperaceae;Plantae
11143;1497124;Chrysops lateralis;Chrysops;Tabanidae;Animalia
11144;1792817;Dargida procinctus;Dargida;Noctuidae;Animalia
11145;7222534;Cirsium horridulum;Cirsium;Asteraceae;Plantae
11146;3151392;Symphyotrichum chilense;Symphyotrichum;Asteraceae;Plantae
11147;1073648;Xyloryctes thestalus;Xyloryctes;Dynastidae;Animalia
11148;8549825;Echinocereus reichenbachii;Echinocereus;Cactaceae;Plantae
11149;2928547;Ipomoea triloba;Ipomoea;Convolvulaceae;Plantae
11150;2431537;Plethodon grobmani;Plethodon;Plethodontidae;Animalia
11151;2361357;Campostoma anomalum;Campostoma;Cyprinidae;Animalia
11152;2303081;Terebra dislocata;Terebra;Terebridae;Animalia
11153;3190116;Zanthoxylum clava-herculis;Zanthoxylum;Rutaceae;Plantae
11154;2431998;Ambystoma gracile;Ambystoma;Ambystomatidae;Animalia
11155;1429338;Erythemis vesiculosa;Erythemis;Libellulidae;Animalia
11156;2926085;Lithospermum latifolium;Lithospermum;Boraginaceae;Plantae
11157;5420882;Rhexia nuttallii;Rhexia;Melastomataceae;Plantae
11158;2927853;Polemonium pulcherrimum;Polemonium;Polemoniaceae;Plantae
11159;1797339;Catocala amica;Catocala;Erebidae;Animalia
11160;2480911;Botaurus lentiginosus;Botaurus;Ardeidae;Animalia
11161;3728894;Phelipanche ramosa;Phelipanche;Orobanchaceae;Plantae
11162;7190731;Lampropeltis calligaster;Lampropeltis;Colubridae;Animalia
11163;9315577;Cisthene tenuifascia;Cisthene;Erebidae;Animalia
11164;9503548;Catabenoides terminellus;Catabenoides;Noctuidae;Animalia
11165;1875478;Ephestiodes gilvescentella;Ephestiodes;Pyralidae;Animalia
11166;5414636;Diplacus longiflorus;Diplacus;Phrymaceae;Plantae
11167;6363387;Cerastium velutinum;Cerastium;Caryophyllaceae;Plantae
11168;2882894;Vaccinium ovalifolium;Vaccinium;Ericaceae;Plantae
11169;3152589;Hibiscus denudatus;Hibiscus;Malvaceae;Plantae
11170;2439371;Geomys attwateri;Geomys;Geomyidae;Animalia
11171;2927024;Salvia clevelandii;Salvia;Lamiaceae;Plantae
11172;5142300;Hesperia juba;Hesperia;Hesperiidae;Animalia
11173;1780344;Elaphria versicolor;Elaphria;Noctuidae;Animalia
11174;5352523;Kummerowia striata;Kummerowia;Fabaceae;Plantae
11175;4453163;Glischrochilus quadrisignatus;Glischrochilus;Nitidulidae;Animalia
11176;5101235;Chauliodes pectinicornis;Chauliodes;Corydalidae;Animalia
11177;9599150;Cisthene martini;Cisthene;Erebidae;Animalia
11178;1972691;Lychnosea intermicata;Lychnosea;Geometridae;Animalia
11179;3108081;Senecio mohavensis;Senecio;Asteraceae;Plantae
11180;4292170;Otiorhynchus rugosostriatus;Otiorhynchus;Curculionidae;Animalia
11181;3091455;Wyethia helenioides;Wyethia;Asteraceae;Plantae
11182;4279498;Kindbergia oregana;Kindbergia;Brachytheciaceae;Plantae
11183;3034299;Lomatium nevadense;Lomatium;Apiaceae;Plantae
11184;5112414;Argyrogramma verruca;Argyrogramma;Noctuidae;Animalia
11185;3141093;Stephanomeria cichoriacea;Stephanomeria;Asteraceae;Plantae
11186;8002945;Rhinotropis subspinosa;Rhinotropis;Polygalaceae;Plantae
11187;2888552;Dicentra uniflora;Dicentra;Papaveraceae;Plantae
11188;2880834;Quercus inopina;Quercus;Fagaceae;Plantae
11189;3064170;Euphorbia graminea;Euphorbia;Euphorbiaceae;Plantae
11190;4449367;Malachius aeneus;Malachius;Melyridae;Animalia
11191;8201789;Sphaeralcea munroana;Sphaeralcea;Malvaceae;Plantae
11192;7116190;Sphaeralcea ambigua;Sphaeralcea;Malvaceae;Plantae
11193;5331414;Mentzelia lindleyi;Mentzelia;Loasaceae;Plantae
11194;5371684;Caltha leptosepala;Caltha;Ranunculaceae;Plantae
11195;3172367;Fraxinus cuspidata;Fraxinus;Oleaceae;Plantae
11196;5099266;Microtes occidentalis;Microtes;Acrididae;Animalia
11197;3168990;Morella californica;Morella;Myricaceae;Plantae
11198;2964145;Lupinus stiversii;Lupinus;Fabaceae;Plantae
11199;6909622;Dalquestia formosa;Dalquestia;Sclerosomatidae;Animalia
11200;2928294;Hydrolea ovata;Hydrolea;Hydroleaceae;Plantae
11201;2694672;Tillandsia setacea;Tillandsia;Bromeliaceae;Plantae
11202;4304750;Drymaeus multilineatus;Drymaeus;Bulimulidae;Animalia
11203;5960770;Leiolepis belliana;Leiolepis;Agamidae;Animalia
11204;6428416;Oenothera primiveris;Oenothera;Onagraceae;Plantae
11205;3160125;Lobelia paludosa;Lobelia;Campanulaceae;Plantae
11206;2888824;Coccoloba diversifolia;Coccoloba;Polygonaceae;Plantae
11207;2079151;Perillus bioculatus;Perillus;Pentatomidae;Animalia
11208;2477108;Aeronautes saxatalis;Aeronautes;Apodidae;Animalia
11209;5202927;Ariopsis felis;Ariopsis;Ariidae;Animalia
11210;2805477;Spiranthes tuberosa;Spiranthes;Orchidaceae;Plantae
11211;5223743;Arizona elegans;Arizona;Colubridae;Animalia
11212;5108951;Diphthera festiva;Diphthera;Noctuidae;Animalia
11213;9251444;Pseudohemihyalea edwardsii;Pseudohemihyalea;Erebidae;Animalia
11214;3039183;Ampelopsis cordata;Ampelopsis;Vitaceae;Plantae
11215;5290201;Arthraxon hispidus;Arthraxon;Poaceae;Plantae
11216;3152576;Hibiscus laevis;Hibiscus;Malvaceae;Plantae
11217;5285183;Pinus albicaulis;Pinus;Pinaceae;Plantae
11218;5353402;Dalea feayi;Dalea;Fabaceae;Plantae
11219;1034825;Cicindela splendida;Cicindela;Carabidae;Animalia
11220;7222893;Eriophyllum confertiflorum;Eriophyllum;Asteraceae;Plantae
11221;1888338;Chalcoela iphitalis;Chalcoela;Crambidae;Animalia
11222;3086544;Diaperia verna;Diaperia;Asteraceae;Plantae
11223;3148287;Berlandiera subacaulis;Berlandiera;Asteraceae;Plantae
11224;6893252;Paruroctonus boreus;Paruroctonus;Vaejovidae;Animalia
11225;2727232;Carex lupulina;Carex;Cyperaceae;Plantae
11226;8102496;Callospermophilus saturatus;Callospermophilus;Sciuridae;Animalia
11227;3171337;Penstemon heterodoxus;Penstemon;Plantaginaceae;Plantae
11228;5333382;Phyllodoce glanduliflora;Phyllodoce;Ericaceae;Plantae
11229;2079227;Chlorochroa ligata;Chlorochroa;Pentatomidae;Animalia
11230;2008532;Triatoma rubida;Triatoma;Reduviidae;Animalia
11231;2115751;Balanus pacificus;Paraconcavus;Balanidae;Animalia
11232;5362012;Sedum praealtum;Sedum;Crassulaceae;Plantae
11233;6132781;Chytonix segregata;Chytonix;Noctuidae;Animalia
11234;2868323;Epipremnum aureum;Epipremnum;Araceae;Plantae
11235;8201416;Erythranthe calcicola;Erythranthe;Phrymaceae;Plantae
11236;6291279;Solidago odora;Solidago;Asteraceae;Plantae
11237;9121842;Sphex jamaicensis;Sceliphron;Sphecidae;Animalia
11238;2887138;Sideroxylon foetidissimum;Sideroxylon;Sapotaceae;Plantae
11239;4304764;Liguus fasciatus;Liguus;Orthalicidae;Animalia
11240;9765778;Eleodes longicollis;Eleodes;Tenebrionidae;Animalia
11241;2725452;Carex albicans;Carex;Cyperaceae;Plantae
11242;1081832;Protaetia ciliata;Trichiotinus;Cetoniidae;Animalia
11243;5341408;Monarda russeliana;Monarda;Lamiaceae;Plantae
11244;4519733;Aedes japonicus;Aedes;Culicidae;Animalia
11245;2725477;Carex davisii;Carex;Cyperaceae;Plantae
11246;2494360;Leucosticte tephrocotis;Leucosticte;Fringillidae;Animalia
11247;5407100;Annona glabra;Annona;Annonaceae;Plantae
11248;5350832;Rhynchosia cytisoides;Rhynchosia;Fabaceae;Plantae
11249;3170320;Asclepias nyctaginifolia;Asclepias;Apocynaceae;Plantae
11250;1891932;Terastia meticulosalis;Terastia;Crambidae;Animalia
11251;3037033;Aralia hispida;Aralia;Araliaceae;Plantae
11252;5119969;Inga cretacea;Inga;Oecophoridae;Animalia
11253;2705666;Taeniatherum caput-medusae;Taeniatherum;Poaceae;Plantae
11254;1919327;Euchloe ausonides;Euchloe;Pieridae;Animalia
11255;2927899;Linanthus demissus;Linanthus;Polemoniaceae;Plantae
11256;5124050;Deidamia inscriptum;Deidamia;Sphingidae;Animalia
11257;5296015;Sisyrinchium angustifolium;Sisyrinchium;Iridaceae;Plantae
11258;1038980;Nicrophorus guttula;Nicrophorus;Silphidae;Animalia
11259;5372838;Salix laevigata;Salix;Salicaceae;Plantae
11260;4035679;Chorizanthe fimbriata;Chorizanthe;Polygonaceae;Plantae
11261;5388875;Solidago erecta;Solidago;Asteraceae;Plantae
11262;5231643;Spinus lawrencei;Spinus;Fringillidae;Animalia
11263;5283802;Entodon seductrix;Entodon;Entodontaceae;Plantae
11264;1027554;Narceus americanus;Narceus;Spirobolidae;Animalia
11265;3171398;Penstemon triflorus;Penstemon;Plantaginaceae;Plantae
11266;2431917;Taricha sierrae;Taricha;Salamandridae;Animalia
11267;1057422;Polyphylla decemlineata;Polyphylla;Melolonthidae;Animalia
11268;3151434;Symphyotrichum dumosum;Symphyotrichum;Asteraceae;Plantae
11269;1322635;Pheidole megacephala;Pheidole;Formicidae;Animalia
11270;3021225;Prunus fasciculata;Prunus;Rosaceae;Plantae
11271;7835333;Ficus elastica;Ficus;Moraceae;Plantae
11272;3030225;Adenostoma sparsifolium;Adenostoma;Rosaceae;Plantae
11273;3170496;Matelea obliqua;Matelea;Apocynaceae;Plantae
11274;2940463;Psorothamnus emoryi;Psorothamnus;Fabaceae;Plantae
11275;8877458;Sphingicampa hubbardi;Sphingicampa;Saturniidae;Animalia
11276;1905189;Speyeria coronis;Speyeria;Nymphalidae;Animalia
11277;4174373;Leucothoe davisiae;Leucothoe;Ericaceae;Plantae
11278;3191398;Polygala cruciata;Polygala;Polygalaceae;Plantae
11279;6161471;Thamnophis sirtalis;Thamnophis;Natricidae;Animalia
11280;8651815;Dasymutilla vesta;Dasymutilla;Mutillidae;Animalia
11281;7699652;Limonium perezii;Limonium;Plumbaginaceae;Plantae
11282;2702498;Munroa pulchella;Munroa;Poaceae;Plantae
11283;1882941;Herpetogramma bipunctalis;Herpetogramma;Crambidae;Animalia
11284;3033479;Ranunculus hispidus;Ranunculus;Ranunculaceae;Plantae
11285;7280800;Opuntia phaeacantha;Opuntia;Cactaceae;Plantae
11286;2769266;Muilla maritima;Muilla;Asparagaceae;Plantae
11287;3034329;Lomatium macrocarpum;Lomatium;Apiaceae;Plantae
11288;3032670;Heuchera cylindrica;Heuchera;Saxifragaceae;Plantae
11289;2478248;Colaptes chrysoides;Colaptes;Picidae;Animalia
11290;1340373;Bombus borealis;Bombus;Apidae;Animalia
11291;5042859;Agapostemon texanus;Agapostemon;Halictidae;Animalia
11292;7225647;Draba cuneifolia;Draba;Brassicaceae;Plantae
11293;2857165;Allium tricoccum;Allium;Amaryllidaceae;Plantae
11294;2750755;Calochortus kennedyi;Calochortus;Liliaceae;Plantae
11295;1782822;Acronicta funeralis;Acronicta;Noctuidae;Animalia
11296;7374231;Diplacus torreyi;Diplacus;Phrymaceae;Plantae
11297;3034400;Eryngium hookeri;Eryngium;Apiaceae;Plantae
11298;5405984;Arnica discoidea;Arnica;Asteraceae;Plantae
11299;2927811;Eriastrum densifolium;Eriastrum;Polemoniaceae;Plantae
11300;5414973;Collinsia torreyi;Collinsia;Plantaginaceae;Plantae
11301;4280164;Sphaerocephalus heterostichus;Arrhenopterum;Aulacomniaceae;Plantae
11302;2797253;Corallorhiza wisteriana;Corallorhiza;Orchidaceae;Plantae
11303;2431944;Ambystoma talpoideum;Ambystoma;Ambystomatidae;Animalia
